#PageRankData 0
# PageRank computation data result
# Copyright (C) 2012 Hitoshi Yamauchi
#
# result_index pagerank sorted_permulation_index
#
2135 0.000930472 1174
2136 0.000443386 945
2139 0.000600447 174
2140 0.00807554 892
2143 5.23964e-05 20
2145 5.39396e-05 527
2150 4.43299e-05 858
2151 9.99899e-05 415
2152 0.000260422 238
2153 0.000691043 648
2154 0.000156428 672
2156 6.23607e-05 1715
2158 0.0022769 1066
2164 2.53966e-05 62
2165 0.00010281 1481
2166 5.59739e-05 1591
2167 0.000106992 207
2168 0.000203268 1524
2169 0.00281936 776
2170 0.000969275 1387
2171 0.000186819 1073
2172 0.000108887 1607
2175 0.000192698 1445
2176 0.00051445 692
2177 0.000564175 193
2180 0.00320285 745
2181 6.43166e-05 1206
2182 0.000307994 482
2188 0.0011435 620
2189 0.000372445 669
2191 0.000844935 888
2195 2.99512e-05 249
2197 0.000522395 1155
2198 0.000571941 241
2199 5.15841e-05 666
2200 0.000234154 1294
2204 0.00283361 1405
2205 3.92837e-05 276
2206 0.000536198 27
2209 0.000259164 235
2210 0.000115237 1131
2211 0.000133184 88
2215 6.49137e-05 94
